,sigma,b,z
647,0.6000000000000001,4.1000000000000005,1.5897511546253396
648,0.6000000000000001,4.2,1.5897511546253396
649,0.6000000000000001,4.3,1.5897511546253396
650,0.6000000000000001,4.4,1.5897511546253396
651,0.6000000000000001,4.5,1.5897511546253396
652,0.6000000000000001,4.6000000000000005,1.5897511546253396
653,0.6000000000000001,4.7,1.5897511546253396
654,0.6000000000000001,4.800000000000001,1.5897511546253396
655,0.6000000000000001,4.9,1.5897511680465726
656,0.6000000000000001,5.0,1.6095407013691048
657,0.6000000000000001,5.1000000000000005,1.629341348402555
658,0.6000000000000001,5.2,1.6487574924510706
659,0.6000000000000001,5.300000000000001,1.667803782602269
660,0.6000000000000001,5.4,1.6864940464011204
661,0.6000000000000001,5.5,1.7048413501554496
662,0.6000000000000001,5.6000000000000005,1.7228580538075773
663,0.6000000000000001,5.7,1.7405558609492695
664,0.6000000000000001,5.800000000000001,1.757945864486867
665,0.6000000000000001,5.9,1.7750385884028315
666,0.6000000000000001,6.0,1.7918440260073802
667,0.6000000000000001,6.1000000000000005,1.8083716750283965
668,0.6000000000000001,6.2,1.8246305698480894
669,0.6000000000000001,6.300000000000001,1.8406293111603955
670,0.6000000000000001,6.4,1.8563760932928373
671,0.6000000000000001,6.5,1.8718787294101502
672,0.6000000000000001,6.6000000000000005,1.887144674793725
673,0.6000000000000001,6.7,1.9021810483705297
674,0.6000000000000001,6.800000000000001,1.9169946526470922
675,0.6000000000000001,6.9,1.9315919921883018
676,0.6000000000000001,7.0,1.945979290766656
677,0.6000000000000001,7.1000000000000005,1.960162507295114
678,0.6000000000000001,7.2,1.9741473506456555
679,0.6000000000000001,7.300000000000001,1.9879392934457785
680,0.6000000000000001,7.4,2.0015435849363508
681,0.6000000000000001,7.5,2.014965262966458
682,0.6000000000000001,7.6000000000000005,2.0282091651938043
683,0.6000000000000001,7.7,2.041279939553
684,0.6000000000000001,7.800000000000001,2.0541820540484257
685,0.6000000000000001,7.9,2.0669198059232765
686,0.6000000000000001,8.0,2.079497330251915
687,0.6000000000000001,8.1,2.0919186079984735
688,0.6000000000000001,8.200000000000001,2.1041874735810278
689,0.6000000000000001,8.3,2.116307621977321
690,0.6000000000000001,8.4,2.1282826154049306
691,0.6000000000000001,8.5,2.1401158896061703
692,0.6000000000000001,8.6,2.1518107597653846
693,0.6000000000000001,8.700000000000001,2.163370426084221
694,0.6000000000000001,8.8,2.1747979790382606
695,0.6000000000000001,8.9,2.1860964043366686
696,0.6000000000000001,9.0,2.197268587604734
697,0.6000000000000001,9.1,2.2083173188077008
698,0.6000000000000001,9.200000000000001,2.219245296432837
699,0.6000000000000001,9.3,2.230055131445442
700,0.6000000000000001,9.4,2.2407493510332794
701,0.6000000000000001,9.5,2.2513304021528833
702,0.6000000000000001,9.600000000000001,2.261800654890191
703,0.6000000000000001,9.700000000000001,2.2721624056470344
704,0.6000000000000001,9.8,2.2824178801642074
705,0.6000000000000001,9.9,2.292569236391079
706,0.6000000000000001,10.0,2.3026185672109944
707,0.7000000000000001,0.0,1.663670112570451
708,0.7000000000000001,0.1,1.663670112570451
709,0.7000000000000001,0.2,1.663670112570451
710,0.7000000000000001,0.30000000000000004,1.663670112570451
711,0.7000000000000001,0.4,1.663670112570451
712,0.7000000000000001,0.5,1.663670112570451
713,0.7000000000000001,0.6000000000000001,1.663670112570451
714,0.7000000000000001,0.7000000000000001,1.663670112570451
715,0.7000000000000001,0.8,1.663670112570451
716,0.7000000000000001,0.9,1.663670112570451
717,0.7000000000000001,1.0,1.663670112570451
718,0.7000000000000001,1.1,1.663670112570451
719,0.7000000000000001,1.2000000000000002,1.663670112570451
720,0.7000000000000001,1.3,1.663670112570451
721,0.7000000000000001,1.4000000000000001,1.663670112570451
722,0.7000000000000001,1.5,1.663670112570451
723,0.7000000000000001,1.6,1.663670112570451
724,0.7000000000000001,1.7000000000000002,1.663670112570451
725,0.7000000000000001,1.8,1.663670112570451
726,0.7000000000000001,1.9000000000000001,1.663670112570451
727,0.7000000000000001,2.0,1.663670112570451
728,0.7000000000000001,2.1,1.663670112570451
729,0.7000000000000001,2.2,1.663670112570451
730,0.7000000000000001,2.3000000000000003,1.663670112570451
731,0.7000000000000001,2.4000000000000004,1.663670112570451
732,0.7000000000000001,2.5,1.663670112570451
733,0.7000000000000001,2.6,1.663670112570451
734,0.7000000000000001,2.7,1.663670112570451
735,0.7000000000000001,2.8000000000000003,1.663670112570451
736,0.7000000000000001,2.9000000000000004,1.663670112570451
737,0.7000000000000001,3.0,1.663670112570451
738,0.7000000000000001,3.1,1.663670112570451
739,0.7000000000000001,3.2,1.663670112570451
740,0.7000000000000001,3.3000000000000003,1.663670112570451
741,0.7000000000000001,3.4000000000000004,1.663670112570451
742,0.7000000000000001,3.5,1.663670112570451
743,0.7000000000000001,3.6,1.663670112570451
744,0.7000000000000001,3.7,1.663670112570451
745,0.7000000000000001,3.8000000000000003,1.663670112570451
746,0.7000000000000001,3.9000000000000004,1.663670112570451
747,0.7000000000000001,4.0,1.663670112570451
748,0.7000000000000001,4.1000000000000005,1.663670112570451
749,0.7000000000000001,4.2,1.663670112570451
750,0.7000000000000001,4.3,1.663670112570451
751,0.7000000000000001,4.4,1.663670112570451
752,0.7000000000000001,4.5,1.663670112570451
753,0.7000000000000001,4.6000000000000005,1.663670112570451
754,0.7000000000000001,4.7,1.663670112570451
755,0.7000000000000001,4.800000000000001,1.663670112570451
756,0.7000000000000001,4.9,1.663670112570451
757,0.7000000000000001,5.0,1.663670112570451
758,0.7000000000000001,5.1000000000000005,1.663670112570451
759,0.7000000000000001,5.2,1.663670112570451
760,0.7000000000000001,5.300000000000001,1.667803782602269
761,0.7000000000000001,5.4,1.6864940464011204
762,0.7000000000000001,5.5,1.7048413501554496
763,0.7000000000000001,5.6000000000000005,1.7228580538075773
764,0.7000000000000001,5.7,1.7405558609492695
765,0.7000000000000001,5.800000000000001,1.757945864486867
766,0.7000000000000001,5.9,1.7750385884028315
767,0.7000000000000001,6.0,1.7918440260073802
768,0.7000000000000001,6.1000000000000005,1.8083716750283965
769,0.7000000000000001,6.2,1.8246305698480894
770,0.7000000000000001,6.300000000000001,1.8406293111603955
771,0.7000000000000001,6.4,1.8563760932928373
772,0.7000000000000001,6.5,1.8718787294101502
773,0.7000000000000001,6.6000000000000005,1.887144674793725
774,0.7000000000000001,6.7,1.9021810483705297
775,0.7000000000000001,6.800000000000001,1.9169946526470922
776,0.7000000000000001,6.9,1.9315919921883018
777,0.7000000000000001,7.0,1.945979290766656
778,0.7000000000000001,7.1000000000000005,1.960162507295114
779,0.7000000000000001,7.2,1.9741473506456555
780,0.7000000000000001,7.300000000000001,1.9879392934457785
781,0.7000000000000001,7.4,2.0015435849363508
782,0.7000000000000001,7.5,2.014965262966458
783,0.7000000000000001,7.6000000000000005,2.0282091651938043
784,0.7000000000000001,7.7,2.041279939553
785,0.7000000000000001,7.800000000000001,2.0541820540484257
786,0.7000000000000001,7.9,2.0669198059232765
787,0.7000000000000001,8.0,2.079497330251915
788,0.7000000000000001,8.1,2.0919186079984735
789,0.7000000000000001,8.200000000000001,2.1041874735810278
790,0.7000000000000001,8.3,2.116307621977321
791,0.7000000000000001,8.4,2.1282826154049306
792,0.7000000000000001,8.5,2.1401158896061703
793,0.7000000000000001,8.6,2.1518107597653846
794,0.7000000000000001,8.700000000000001,2.163370426084221
795,0.7000000000000001,8.8,2.1747979790382606
796,0.7000000000000001,8.9,2.1860964043366686
797,0.7000000000000001,9.0,2.197268587604734
798,0.7000000000000001,9.1,2.2083173188077008
799,0.7000000000000001,9.200000000000001,2.219245296432837
800,0.7000000000000001,9.3,2.230055131445442
801,0.7000000000000001,9.4,2.2407493510332794
802,0.7000000000000001,9.5,2.2513304021528833
803,0.7000000000000001,9.600000000000001,2.261800654890191
804,0.7000000000000001,9.700000000000001,2.2721624056470344
805,0.7000000000000001,9.8,2.2824178801642074
806,0.7000000000000001,9.9,2.292569236391079
807,0.7000000000000001,10.0,2.3026185672109944
808,0.8,0.0,1.7286173113694328
809,0.8,0.1,1.7286173113694328
810,0.8,0.2,1.7286173113694328
811,0.8,0.30000000000000004,1.7286173113694328
812,0.8,0.4,1.7286173113694328
813,0.8,0.5,1.7286173113694328
814,0.8,0.6000000000000001,1.7286173113694328
815,0.8,0.7000000000000001,1.7286173113694328
816,0.8,0.8,1.7286173113694328
817,0.8,0.9,1.7286173113694328
818,0.8,1.0,1.7286173113694328
819,0.8,1.1,1.7286173113694328
820,0.8,1.2000000000000002,1.7286173113694328
821,0.8,1.3,1.7286173113694328
822,0.8,1.4000000000000001,1.7286173113694328
823,0.8,1.5,1.7286173113694328
824,0.8,1.6,1.7286173113694328
825,0.8,1.7000000000000002,1.7286173113694328
826,0.8,1.8,1.7286173113694328
827,0.8,1.9000000000000001,1.7286173113694328
828,0.8,2.0,1.7286173113694328
829,0.8,2.1,1.7286173113694328
830,0.8,2.2,1.7286173113694328
831,0.8,2.3000000000000003,1.7286173113694328
832,0.8,2.4000000000000004,1.7286173113694328
833,0.8,2.5,1.7286173113694328
834,0.8,2.6,1.7286173113694328
835,0.8,2.7,1.7286173113694328
836,0.8,2.8000000000000003,1.7286173113694328
837,0.8,2.9000000000000004,1.7286173113694328
838,0.8,3.0,1.7286173113694328
839,0.8,3.1,1.7286173113694328
840,0.8,3.2,1.7286173113694328
841,0.8,3.3000000000000003,1.7286173113694328
842,0.8,3.4000000000000004,1.7286173113694328
843,0.8,3.5,1.7286173113694328
844,0.8,3.6,1.7286173113694328
845,0.8,3.7,1.7286173113694328
846,0.8,3.8000000000000003,1.7286173113694328
847,0.8,3.9000000000000004,1.7286173113694328
848,0.8,4.0,1.7286173113694328
849,0.8,4.1000000000000005,1.7286173113694328
850,0.8,4.2,1.7286173113694328
851,0.8,4.3,1.7286173113694328
852,0.8,4.4,1.7286173113694328
853,0.8,4.5,1.7286173113694328
854,0.8,4.6000000000000005,1.7286173113694328
855,0.8,4.7,1.7286173113694328
856,0.8,4.800000000000001,1.7286173113694328
857,0.8,4.9,1.7286173113694328
858,0.8,5.0,1.7286173113694328
859,0.8,5.1000000000000005,1.7286173113694328
860,0.8,5.2,1.7286173113694328
861,0.8,5.300000000000001,1.7286173113694328
862,0.8,5.4,1.7286173113694328
863,0.8,5.5,1.7286173113694328
864,0.8,5.6000000000000005,1.7286173113694328
865,0.8,5.7,1.7405558609492695
866,0.8,5.800000000000001,1.757945864486867
867,0.8,5.9,1.7750385884028315
868,0.8,6.0,1.7918440260073802
869,0.8,6.1000000000000005,1.8083716750283965
870,0.8,6.2,1.8246305698480894
871,0.8,6.300000000000001,1.8406293111603955
872,0.8,6.4,1.8563760932928373
873,0.8,6.5,1.8718787294101502
874,0.8,6.6000000000000005,1.887144674793725
875,0.8,6.7,1.9021810483705297
876,0.8,6.800000000000001,1.9169946526470922
877,0.8,6.9,1.9315919921883018
878,0.8,7.0,1.945979290766656
879,0.8,7.1000000000000005,1.960162507295114
880,0.8,7.2,1.9741473506456555
881,0.8,7.300000000000001,1.9879392934457785
882,0.8,7.4,2.0015435849363508
883,0.8,7.5,2.014965262966458
884,0.8,7.6000000000000005,2.0282091651938043
885,0.8,7.7,2.041279939553
886,0.8,7.800000000000001,2.0541820540484257
887,0.8,7.9,2.0669198059232765
888,0.8,8.0,2.079497330251915
889,0.8,8.1,2.0919186079984735
890,0.8,8.200000000000001,2.1041874735810278
891,0.8,8.3,2.116307621977321
892,0.8,8.4,2.1282826154049306
893,0.8,8.5,2.1401158896061703
894,0.8,8.6,2.1518107597653846
895,0.8,8.700000000000001,2.163370426084221
896,0.8,8.8,2.1747979790382606
897,0.8,8.9,2.1860964043366686
898,0.8,9.0,2.197268587604734
899,0.8,9.1,2.2083173188077008
900,0.8,9.200000000000001,2.219245296432837
901,0.8,9.3,2.230055131445442
902,0.8,9.4,2.2407493510332794
903,0.8,9.5,2.2513304021528833
904,0.8,9.600000000000001,2.261800654890191
905,0.8,9.700000000000001,2.2721624056470344
906,0.8,9.8,2.2824178801642074
907,0.8,9.9,2.292569236391079
908,0.8,10.0,2.3026185672109944
909,0.9,0.0,1.7866055458491807
910,0.9,0.1,1.7866055458491807
911,0.9,0.2,1.7866055458491807
912,0.9,0.30000000000000004,1.7866055458491807
913,0.9,0.4,1.7866055458491807
914,0.9,0.5,1.7866055458491807
915,0.9,0.6000000000000001,1.7866055458491807
916,0.9,0.7000000000000001,1.7866055458491807
917,0.9,0.8,1.7866055458491807
918,0.9,0.9,1.7866055458491807
919,0.9,1.0,1.7866055458491807
920,0.9,1.1,1.7866055458491807
921,0.9,1.2000000000000002,1.7866055458491807
922,0.9,1.3,1.7866055458491807
923,0.9,1.4000000000000001,1.7866055458491807
924,0.9,1.5,1.7866055458491807
925,0.9,1.6,1.7866055458491807
926,0.9,1.7000000000000002,1.7866055458491807
927,0.9,1.8,1.7866055458491807
928,0.9,1.9000000000000001,1.7866055458491807
929,0.9,2.0,1.7866055458491807
930,0.9,2.1,1.7866055458491807
931,0.9,2.2,1.7866055458491807
932,0.9,2.3000000000000003,1.7866055458491807
933,0.9,2.4000000000000004,1.7866055458491807
934,0.9,2.5,1.7866055458491807
935,0.9,2.6,1.7866055458491807
936,0.9,2.7,1.7866055458491807
937,0.9,2.8000000000000003,1.7866055458491807
938,0.9,2.9000000000000004,1.7866055458491807
939,0.9,3.0,1.7866055458491807
940,0.9,3.1,1.7866055458491807
941,0.9,3.2,1.7866055458491807
942,0.9,3.3000000000000003,1.7866055458491807
943,0.9,3.4000000000000004,1.7866055458491807
944,0.9,3.5,1.7866055458491807
945,0.9,3.6,1.7866055458491807
946,0.9,3.7,1.7866055458491807
947,0.9,3.8000000000000003,1.7866055458491807
948,0.9,3.9000000000000004,1.7866055458491807
949,0.9,4.0,1.7866055458491807
950,0.9,4.1000000000000005,1.7866055458491807
951,0.9,4.2,1.7866055458491807
952,0.9,4.3,1.7866055458491807
953,0.9,4.4,1.7866055458491807
954,0.9,4.5,1.7866055458491807
955,0.9,4.6000000000000005,1.7866055458491807
956,0.9,4.7,1.7866055458491807
957,0.9,4.800000000000001,1.7866055458491807
958,0.9,4.9,1.7866055458491807
959,0.9,5.0,1.7866055458491807
960,0.9,5.1000000000000005,1.7866055458491807
961,0.9,5.2,1.7866055458491807
962,0.9,5.300000000000001,1.7866055458491807
963,0.9,5.4,1.7866055458491807
964,0.9,5.5,1.7866055458491807
965,0.9,5.6000000000000005,1.7866055458491807
966,0.9,5.7,1.7866055458491807
967,0.9,5.800000000000001,1.7866055458491807
968,0.9,5.9,1.7866055458491807
969,0.9,6.0,1.7918440260073802
970,0.9,6.1000000000000005,1.8083716750283965
971,0.9,6.2,1.8246305698480894
972,0.9,6.300000000000001,1.8406293111603955
973,0.9,6.4,1.8563760932928373
974,0.9,6.5,1.8718787294101502
975,0.9,6.6000000000000005,1.887144674793725
976,0.9,6.7,1.9021810483705297
977,0.9,6.800000000000001,1.9169946526470922
978,0.9,6.9,1.9315919921883018
979,0.9,7.0,1.9459792907666553
980,0.9,7.1000000000000005,1.960162507295114
981,0.9,7.2,1.9741473506456555
982,0.9,7.300000000000001,1.9879392934457785
983,0.9,7.4,2.0015435849363508
984,0.9,7.5,2.014965262966458
985,0.9,7.6000000000000005,2.0282091651938043
986,0.9,7.7,2.041279939553
987,0.9,7.800000000000001,2.0541820540484257
988,0.9,7.9,2.0669198059232765
989,0.9,8.0,2.079497330251915
990,0.9,8.1,2.0919186079984735
991,0.9,8.200000000000001,2.1041874735810278
992,0.9,8.3,2.116307621977321
993,0.9,8.4,2.1282826154049306
994,0.9,8.5,2.1401158896061703
995,0.9,8.6,2.1518107597653846
996,0.9,8.700000000000001,2.163370426084221
997,0.9,8.8,2.1747979790382606
998,0.9,8.9,2.1860964043366686
999,0.9,9.0,2.197268587604734
1000,0.9,9.1,2.2083173188077008
1001,0.9,9.200000000000001,2.219245296432837
1002,0.9,9.3,2.230055131445442
1003,0.9,9.4,2.2407493510332794
1004,0.9,9.5,2.2513304021528833
1005,0.9,9.600000000000001,2.261800654890191
1006,0.9,9.700000000000001,2.2721624056470344
1007,0.9,9.8,2.2824178801642074
1008,0.9,9.9,2.292569236391079
1009,0.9,10.0,2.3026185672109944
1010,1.0,0.0,1.8390324239927416
1011,1.0,0.1,1.8390324239927416
1012,1.0,0.2,1.8390324239927416
1013,1.0,0.30000000000000004,1.8390324239927416
1014,1.0,0.4,1.8390324239927416
1015,1.0,0.5,1.8390324239927416
1016,1.0,0.6000000000000001,1.8390324239927416
1017,1.0,0.7000000000000001,1.8390324239927416
1018,1.0,0.8,1.8390324239927416
1019,1.0,0.9,1.8390324239927416
1020,1.0,1.0,1.8390324239927416
1021,1.0,1.1,1.8390324239927416
1022,1.0,1.2000000000000002,1.8390324239927416
1023,1.0,1.3,1.8390324239927416
1024,1.0,1.4000000000000001,1.8390324239927416
1025,1.0,1.5,1.8390324239927416
1026,1.0,1.6,1.8390324239927416
1027,1.0,1.7000000000000002,1.8390324239927416
1028,1.0,1.8,1.8390324239927416
1029,1.0,1.9000000000000001,1.8390324239927416
1030,1.0,2.0,1.8390324239927416
1031,1.0,2.1,1.8390324239927416
1032,1.0,2.2,1.8390324239927416
1033,1.0,2.3000000000000003,1.8390324239927416
1034,1.0,2.4000000000000004,1.8390324239927416
1035,1.0,2.5,1.8390324239927416
1036,1.0,2.6,1.8390324239927416
1037,1.0,2.7,1.8390324239927416
1038,1.0,2.8000000000000003,1.8390324239927416
1039,1.0,2.9000000000000004,1.8390324239927416
1040,1.0,3.0,1.8390324239927416
1041,1.0,3.1,1.8390324239927416
1042,1.0,3.2,1.8390324239927416
1043,1.0,3.3000000000000003,1.8390324239927416
1044,1.0,3.4000000000000004,1.8390324239927416
1045,1.0,3.5,1.8390324239927416
1046,1.0,3.6,1.8390324239927416
1047,1.0,3.7,1.8390324239927416
1048,1.0,3.8000000000000003,1.8390324239927416
1049,1.0,3.9000000000000004,1.8390324239927416
1050,1.0,4.0,1.8390324239927416
1051,1.0,4.1000000000000005,1.8390324239927416
1052,1.0,4.2,1.8390324239927416
1053,1.0,4.3,1.8390324239927416
1054,1.0,4.4,1.8390324239927416
1055,1.0,4.5,1.8390324239927416
1056,1.0,4.6000000000000005,1.8390324239927416
1057,1.0,4.7,1.8390324239927416
1058,1.0,4.800000000000001,1.8390324239927416
1059,1.0,4.9,1.8390324239927416
1060,1.0,5.0,1.8390324239927416
1061,1.0,5.1000000000000005,1.8390324239927416
1062,1.0,5.2,1.8390324239927416
1063,1.0,5.300000000000001,1.8390324239927416
1064,1.0,5.4,1.8390324239927416
1065,1.0,5.5,1.8390324239927416
1066,1.0,5.6000000000000005,1.8390324239927416
1067,1.0,5.7,1.8390324239927416
1068,1.0,5.800000000000001,1.8390324239927416
1069,1.0,5.9,1.8390324239927416
1070,1.0,6.0,1.8390324239927416
1071,1.0,6.1000000000000005,1.8390324239927416
1072,1.0,6.2,1.8390324239927416
1073,1.0,6.300000000000001,1.8406293111603955
1074,1.0,6.4,1.8563760932928373
1075,1.0,6.5,1.8718787294101502
1076,1.0,6.6000000000000005,1.887144674793725
1077,1.0,6.7,1.9021810483705297
1078,1.0,6.800000000000001,1.9169946526470922
1079,1.0,6.9,1.9315919921883018
1080,1.0,7.0,1.9459792907666553
1081,1.0,7.1000000000000005,1.960162507295114
1082,1.0,7.2,1.9741473506456555
1083,1.0,7.300000000000001,1.9879392934457785
1084,1.0,7.4,2.0015435849363508
1085,1.0,7.5,2.014965262966458
1086,1.0,7.6000000000000005,2.0282091651938043
1087,1.0,7.7,2.041279939553
1088,1.0,7.800000000000001,2.0541820540484257
1089,1.0,7.9,2.0669198059232765
1090,1.0,8.0,2.079497330251915
1091,1.0,8.1,2.0919186079984735
1092,1.0,8.200000000000001,2.1041874735810278
1093,1.0,8.3,2.116307621977321
1094,1.0,8.4,2.1282826154049306
1095,1.0,8.5,2.1401158896061703
1096,1.0,8.6,2.1518107597653846
1097,1.0,8.700000000000001,2.163370426084221
1098,1.0,8.8,2.1747979790382606
1099,1.0,8.9,2.1860964043366686
1100,1.0,9.0,2.197268587604734
1101,1.0,9.1,2.2083173188077008
1102,1.0,9.200000000000001,2.219245296432837
1103,1.0,9.3,2.230055131445442
1104,1.0,9.4,2.2407493510332794
1105,1.0,9.5,2.2513304021528833
1106,1.0,9.600000000000001,2.261800654890191
1107,1.0,9.700000000000001,2.2721624056470344
1108,1.0,9.8,2.2824178801642074
1109,1.0,9.9,2.292569236391079
1110,1.0,10.0,2.3026185672109944
1111,1.1,0.0,1.8869091610102955
1112,1.1,0.1,1.8869091610102955
1113,1.1,0.2,1.8869091610102955
1114,1.1,0.30000000000000004,1.8869091610102955
1115,1.1,0.4,1.8869091610102955
1116,1.1,0.5,1.8869091610102955
1117,1.1,0.6000000000000001,1.8869091610102955
1118,1.1,0.7000000000000001,1.8869091610102955
1119,1.1,0.8,1.8869091610102955
1120,1.1,0.9,1.8869091610102955
1121,1.1,1.0,1.8869091610102955
1122,1.1,1.1,1.8869091610102955
1123,1.1,1.2000000000000002,1.8869091610102955
